['PCDHB7', 'PCDHB12']
['PCDHGA1', 'PCDHGA5', 'PCDHGA8', 'PCDHGA9', 'PCDHGA4']
['PCDHGA2', 'PCDHGA3', 'PCDHGA4', 'PCDHGB1', 'PCDHGB3']
['PCDHGA3', 'PCDHGA4', 'PCDHGB3', 'PCDHGB5']
['PCDHGA4', 'PCDHGB1', 'PCDHGB3', 'PCDHGB2', 'PCDHGA4']
['PCDHGA5', 'PCDHGA1']
['PCDHGA6', 'PCDHGA5', 'PCDHGA8', 'PCDHGA4', 'PCDHGB1']
['PCDHGA7', 'PCDHGA4', 'PCDHGB1', 'PCDHGB3', 'PCDHGB2']
['PCDHGA8', 'PCDHGA5', 'PCDHGA1']
['PCDHGA9', 'PCDHGA8', 'PCDHGA4', 'PCDHGA2', 'PCDHGA3']
['PCDHGB1', 'PCDHGB2', 'PCDHGA4', 'PCDHGA7']
['PCDHGB2', 'PCDHGB1', 'PCDHGA4', 'PCDHGA2', 'PCDHGA3']
['PCDHGB3', 'PCDHGB2', 'PCDHGA4', 'PCDHGA7']
['PCDHGB5', 'PCDHGB3', 'PCDHGB1', 'PCDHGB2', 'PCDHGA4']
['PCDHGC4', 'PCDHGC5']
['PCDHGC5', 'PCDHGC4']
['PCF11', 'CPSF4', 'CPSF2', 'WDR33', 'CSTF2']
['PCGF1', 'RYBP', 'RNF2', 'ANAPC15', 'ESPL1']
['PCGF2', 'PCGF5', 'CBX4', 'CSNK2A2', 'YAF2']
['PCGF3', 'BCOR', 'PCGF5', 'FBRS', 'YAF2']
['PCGF5', 'CSNK2B', 'CBX8', 'BUB1B', 'ESPL1']
['PCGF6', 'TFDP1', 'E2F3', 'E2F2', 'CCNE1']
['PCID2', 'TPR', 'KPNB1', 'NUTF2', 'NUP98']
['PCK1', 'FBP1', 'SKP1', 'FBXO42', 'CUL1']
['PCK2', 'PCK1', 'ADSL', 'ATIC', 'DHFR']
['PCLO', 'RIMS2', 'RIMBP2', 'RAB3A', 'RABGGTA']
['PCM1', 'OFD1', 'MKLN1', 'TCOF1', 'TBL1X']
['PCMTD1', 'PLEKHA7', 'CTNND1', 'CDH11', 'CDH15']
['PCMTD2', 'CUL5', 'ASB2', 'RNF7', 'CBFB']
['PCNA', 'RPS27A', 'PSMB6', 'PSMC6', 'UCHL5']
['PCNP', 'UHRF2', 'UBE2D1', 'RNF7', 'CISH']
['PCNT', 'SASS6', 'CENPJ', 'POC5', 'CETN3']
['PCOLCE', 'TLL2', 'BMP1', 'HSPG2', 'APOE']
['PCOLCE2', 'PLS1', 'CAPZB', 'TWF1', 'WDR82']
['PCP2', 'GNAI2', 'GAST', 'MCOLN1', 'TRPC5']
['PCP4', 'CALML3', 'STRA6', 'CALML4', 'ITPR1']
['PCSK1', 'GIP', 'HTR6', 'GNB1', 'CCL2']
['PCSK1N', 'SCG2', 'SCG3', 'POMC', 'MC5R']
['PCSK2', 'SST', 'CHRM1', 'OXT', 'FOS']
['PCSK5', 'KRT6B', 'KRT6C', 'KRT5', 'PGR']
['PCSK6', 'NODAL', 'INHBE', 'TGFB1', 'CSF2']
['PCSK7', 'ITM2C', 'BACE1', 'GGA2', 'M6PR']
['PCSK9', 'APOE', 'CST3', 'PTGDS', 'ORM1']
['PCTP', 'PAX3', 'MITF', 'BRAF', 'SHOC2']
['PCYOX1', 'APOA1', 'SAA1', 'CRP', 'IL1A']
['PCYT1A', 'MAPK8', 'RALB', 'RALGDS', 'RALBP1']
['PCYT1B', 'MAPK8', 'HSPA1B', 'DNAJB14', 'HSPA1L']
['PCYT2', 'PEMT', 'CHDH', 'IFT52', 'CLUAP1']
['PDAP1', 'PDGFA', 'FURIN', 'F10', 'KNG1']
['PDC', 'GNGT1', 'GNAT3', 'TAS2R31', 'TAS1R1']
['PDCD1', 'CD19', 'STAT5A', 'STAT4', 'TALDO1']
['PDCD10', 'FGFR1OP2', 'TRAF3IP3', 'CCT3', 'TUBB4B']
['PDCD11', 'PNO1', 'GNL2', 'RPL22', 'GTPBP4']
['PDCD1LG2', 'IFNG', 'STAT5A', 'PIAS1', 'SAE1']
['PDCD2', 'RPS2', 'RPL17', 'RPS8', 'EIF1B']
['PDCD2L', 'PRMT3', 'HNRNPA1', 'DDX21', 'YBX1']
['PDCD4', 'EIF4E', 'PAIP1', 'PABPC4', 'PAIP2']
['PDCD5', 'MRTO4', 'MRPL17', 'MRPL55', 'MRPS18A']
['PDCD6', 'VPS4B', 'CHMP5', 'CHMP2A', 'UBAP1']
['PDCD6IP', 'ATG3', 'SEL1L', 'HSPA5', 'BECN1']
['PDCD7', 'ZMAT5', 'DHX15', 'SNRNP200', 'SF3B2']
['PDCL', 'CCT7', 'RPLP0', 'STAT4', 'RAP1B']
['PDCL2', 'PLP2', 'PLP1', 'MOBP', 'MECP2']
['PDCL3', 'ACTR1B', 'CAPZB', 'DBN1', 'CFL1']
['PDE10A', 'GUK1', 'NME1', 'MOCS1', 'ENTPD3']
['PDE11A', 'GMPS', 'GUK1', 'NME3', 'BBS9']
['PDE12', 'CNOT1', 'NANOS2', 'CNOT7', 'DCP2']
['PDE1A', 'AK3', 'APRT', 'UMPS', 'ADSL']
['PDE1B', 'NPR1', 'PDE10A', 'ENPP1', 'CD38']
['PDE1C', 'GNG13', 'ADCY8', 'PDE3B', 'AK3']
['PDE2A', 'ADCY5', 'G6PC2', 'DGKB', 'AGMO']
['PDE3A', 'AKAP7', 'YBEY', 'SOD2', 'MRPL40']
['PDE3B', 'C9orf72', 'HNRNPA3', 'NCBP2', 'HNRNPD']
['PDE4A', 'ENPP1', 'COASY', 'MLX', 'NIF3L1']
['PDE4B', 'ADCY5', 'GNB1', 'GNG2', 'CGB5']
['PDE4C', 'AK3', 'NME3', 'DUT', 'RRM1']
['PDE4D', 'ENPP1', 'NME4', 'PKM', 'MRPL2']
['PDE4DIP', 'PRKACA', 'PSEN1', 'KCNIP3', 'KCND1']
['PDE5A', 'ITPR1', 'PSEN1', 'APH1B', 'TMED10']
['PDE6A', 'GUCY2F', 'PDE1B', 'CALML3', 'BEX1']
['PDE6B', 'GUCY1A2', 'NUDT2', 'NUDT17', 'NUDT22']
['PDE6C', 'PDE6G', 'RGS9', 'GNB1', 'ADORA2A']
['PDE6D', 'GMPS', 'PDE1C', 'CALML6', 'AKAP12']
['PDE6G', 'GNAO1', 'GNB2', 'CCR5', 'TLR4']
['PDE6H', 'PDE6A', 'PRPF8', 'U2AF1', 'SLU7']
['PDE7A', 'ALDH7A1', 'GLUD1', 'GLUL', 'GFPT1']
['PDE7B', 'ADCY1', 'PDE6B', 'GMPR', 'PDE6D']
['PDE8A', 'AK3', 'APRT', 'GMPS', 'ENTPD1']
['PDE8B', 'ADSL', 'AK3', 'PDE1C', 'DCK']
['PDE9A', 'GMPR', 'PDE6G', 'GNGT1', 'DRD4']
['PDF', 'RPS18', 'COX4I1', 'MT-ND4L', 'COX6A2']
['PDGFA', 'FN1', 'ITGAD', 'ITGAX', 'CD68']
['PDGFB', 'FURIN', 'TNF', 'PARP1', 'TP53']
['PDGFC', 'KIT', 'KITLG', 'IL1B', 'GPX8']
['PDGFD', 'FGFR1', 'FGF22', 'FGFR2', 'FRS3']
['PDGFRA', 'GRB2', 'ADAM15', 'SH3PXD2A', 'CFL1']
['PDGFRB', 'GAB1', 'KDR', 'CSF1', 'CD86']
['PDGFRL', 'TUSC3', 'RPN1', 'OSTC', 'DDOST']
['PDHA2', 'GLUD1', 'OGDH', 'IDH3G', 'SDHB']
['PDHB', 'PDHA2', 'TKTL2', 'PGM2', 'TYMP']
['PDHX', 'IDH3A', 'SUCLG1', 'PDHB', 'DERA']
['PDIA2', 'HSPA5', 'DNAJA4', 'DNAJA1', 'HYOU1']
['PDIA3', 'PRDX4', 'P4HB', 'IL23A', 'IL4']
['PDIA4', 'DCK', 'NT5C', 'AMPD3', 'IMPDH2']
['PDIA5', 'ATF6', 'HYOU1', 'PDIA3', 'SEC61A1']
['PDIA6', 'RPN2', 'SRP54', 'RPL35A', 'TMEM147']
['PDIK1L', 'C1orf174']
['PDILT', 'CALR3', 'PDIA3', 'BCAP31', 'BCL2L1']
['PDK1', 'SLC2A1', 'TNF', 'NFKBIA', 'IKBKE']
['PDK2', 'PDHX', 'IDH3A', 'HMGCL', 'HADHA']
['PDK3', 'STAT5A', 'CSF2RB', 'JAK1', 'IL13RA1']
['PDK4', 'INS', 'IRS4', 'PIK3CB', 'IRS2']
['PDLIM1', 'ESR1', 'BRAF', 'SHOC2', 'PPP1R15B']
['PDLIM2', 'PDLIM7', 'PSMB9', 'USP14', 'ERN1']
['PDLIM3', 'TTN', 'TLN1', 'CTNNA1', 'CTNND1']
['PDLIM4', 'MYO1C', 'BAZ1B', 'POLR1E', 'WDR75']
['PDLIM5', 'PDLIM1', 'ACTN2', 'GRIN2B', 'GRIA3']
['PDLIM7', 'RET', 'GFRA2', 'GDNF', 'EDNRB']
['PDP1', 'SFRP4', 'CTNNB1', 'SOX17', 'GATA6']
['PDP2', 'PDPR', 'GLDC', 'PPAT', 'PRPS2']
['PDPK1', 'PRKCZ', 'C1QBP', 'CDKN2A', 'IDH1']
['PDPN', 'PODXL', 'SELL', 'GZMB', 'IFNG']
['PDPR', 'SHMT1', 'BHMT', 'MTRR', 'CYP4X1']
['PDRG1', 'PFDN2', 'PIH1D1', 'GPN3', 'POLR2I']
['PDS5A', 'RFC1', 'MSH6', 'MSH5', 'SPO11']
['PDS5B', 'STAG3', 'NIPBL', 'INTS1', 'SYMPK']
['PDSS1', 'ACAD9', 'NDUFA9', 'UQCRHL', 'OR10W1']
['PDSS2', 'COQ7', 'PDSS1', 'GGPS1', 'ACAT2']
['PDX1', 'GCK', 'ADPGK', 'HK3', 'VDAC1']
['PDXDC1', 'NTAN1', 'VCAM1', 'TLR2', 'CCL2']
['PDXK', 'DBP', 'NR1D1', 'PER3', 'TIMELESS']
['PDXP', 'PNPO', 'AOX1', 'MAOB', 'AOC1']
['PDYN', 'OPRM1', 'SLC6A3', 'DRD4', 'GNG2']
['PDZD11', 'PLEKHA5']
['PDZD2', 'CTNND2', 'CTNNA2', 'YWHAE', 'CRK']
['PDZD4', 'BCAM', 'CNTN6', 'CD6', 'CDCP1']
['PDZD7', 'CLRN1', 'USH1C', 'SLC4A7', 'COX11']
['PDZD8', 'RAB7A', 'TBC1D17', 'TSC2', 'PTEN']
['PDZD9', 'VWA3A']
['PDZK1', 'ABCG2', 'PROM1', 'CXCR4', 'SLIT2']
['PDZK1IP1', 'DMBT1', 'SRA1', 'WASF2', 'NCKAP1L']
['PDZRN3', 'MUSK', 'UTRN', 'PLEKHA2', 'PLEKHA1']
['PEA15', 'CASP8', 'TP53', 'STMN1', 'RB1CC1']
['PEAK1', 'CRK', 'TLN1', 'RAP1A', 'HRAS']
['PEAR1', 'SHC2', 'IL6R', 'IL11RA', 'JAK1']
['PEBP1', 'MRPL43', 'RPS11', 'EIF5A', 'RPL36AL']
['PEBP4', 'MRPL49', 'MRPL2', 'RPL21', 'RPL26']
['PECAM1', 'FGF6', 'DCN', 'MFAP2', 'MFAP4']
['PECR', 'ACOX1', 'SCP2', 'PEX13', 'PEX19']
['PEF1', 'KLHL7', 'RP9', 'TOPORS', 'ROM1']
['PEG10', 'SNRPN', 'LUC7L2', 'SRSF7', 'SNRPF']
['PEG3', 'NLRP7', 'NAIP', 'CARD8', 'GSDMD']
['PELI1', 'CHUK', 'FOXO1', 'HIF1A', 'NFKB1']
['PELI2', 'IRAK1', 'TLR2', 'CD86', 'CD27']
['PELI3', 'IRAK4', 'TLR8', 'TNF', 'TNFRSF1B']
['PELO', 'RPLP0', 'RPLP2', 'RPL37', 'RPS11']
['PELP1', 'TAF4', 'TAF6L', 'TAF7', 'POLR2K']
['PEMT', 'LPCAT4', 'LPCAT1', 'PLA2G10', 'PLA2G15']
['PENK', 'NPY', 'AGT', 'ADM', 'EDN1']
['PEPD', 'CNDP2', 'ALDH2', 'ACSF3', 'ALDH1B1']
['PER1', 'RBX1', 'RAD23B', 'CDK7', 'CCNT2']
['PER2', 'NFIL3', 'NR1D2', 'CRY2', 'TEF']
['PER3', 'RORA', 'NRIP1', 'UCP1', 'ADIPOQ']
['PERM1', 'ESRRA', 'KLF4', 'CEBPB', 'E2F4']
['PERP', 'DSC3', 'PKP3', 'PKP1', 'CASP3']
['PES1', 'MPHOSPH10', 'RPS11', 'PRAMEF26', 'RPL5']
['PET100', 'PNKD', 'PRRT2', 'ATP1A2', 'ATP1B1']
['PET117', 'COX17', 'GFER', 'TIMM8A', 'TOMM22']
['PEX1', 'PEX5', 'PEX10', 'UBE2D3', 'ITCH']
['PEX10', 'PEX1', 'PEX13', 'HSD17B4', 'ECHS1']
['PEX11A', 'MFF', 'DENR', 'RPS17', 'RPL18']
['PEX11B', 'PEX6', 'PEX13', 'PEX10', 'GNPAT']
['PEX11G', 'PEX11B', 'PEX2', 'CDK9', 'BRDT']
['PEX13', 'ABCD2', 'ABCD1', 'PEX16', 'PEX11B']
['PEX14', 'PEX7', 'PHYH', 'ACAA1', 'ACADSB']
['PEX16', 'PEX11B', 'PEX5', 'AGPS', 'PEX13']
['PEX19', 'PEX13', 'PXMP2', 'PEX11B', 'ABCD2']
['PEX2', 'RTF1', 'ELL2', 'ELL', 'NELFA']
['PEX26', 'PEX19', 'AGPS', 'PHYH', 'PEX13']
['PEX3', 'PEX13', 'PXMP2', 'SLC25A17', 'PEX2']
['PEX5', 'PMVK', 'HMGA1', 'PSIP1', 'RBBP5']
['PEX5L', 'PEX3', 'PEX16', 'SLC25A17', 'PXMP2']
['PEX6', 'PEX26', 'PEX1', 'PEX19', 'PEX5']
['PEX7', 'PEX26', 'PEX5', 'ECI2', 'ACAA2']
['PF4', 'CXCR6', 'CX3CL1', 'CXCL16', 'CCR3']
['PF4V1', 'CCL27', 'CXCL11', 'CCL8', 'XCL2']
['PFAS', 'GART', 'GLIPR1', 'GLIPR2', 'BECN1']
['PFDN1', 'PFDN4', 'CCT3', 'HSPD1', 'GLUL']
['PFDN2', 'PIH1D1', 'POLR2J', 'MED7', 'MED31']
['PFDN4', 'PDRG1', 'PFDN6', 'POLR2J', 'POLR2L']
['PFDN5', 'CCT3', 'TUBA1A', 'TUBB2B', 'TUBA3C']
['PFDN6', 'HSP90AB1', 'HSPA2', 'DIDO1', 'SETD1B']
['PFKFB1', 'PFKFB2', 'PRKAG1', 'SESN2', 'RICTOR']
['PFKFB2', 'PRKAG1', 'PRKAB1', 'SESN1', 'RRAGC']
['PFKFB3', 'MPI', 'PFKFB2', 'PRKAB1', 'PRKAG2']
['PFKFB4', 'MPI', 'TPI1', 'BPGM', 'ENO3']
['PFKL', 'ALDOB', 'H6PD', 'GPX8', 'GSTM3']
['PFKM', 'ACOT2', 'ACOT8', 'ACOX1', 'HSD17B4']
['PFKP', 'ENO3', 'TKTL2', 'TKTL1', 'PGK1']
['PFN1', 'PFN4', 'ACTB', 'PTPRC', 'SIRPA']
['PFN2', 'DIAPH1', 'RHOF', 'DIAPH3', 'RHOC']
['PFN3', 'PDCL', 'CCT8', 'SDF2L1', 'TSC1']
['PFN4', 'FMNL1', 'CFC1', 'NODAL', 'FOXH1']
['PGA3', 'PROC', 'F11', 'GP1BA', 'SELPLG']
['PGA4', 'PROC', 'FGG', 'FGB', 'SERPINC1']
['PGA5', 'PROC', 'F8', 'LMAN1', 'MBL2']
['PGAM1', 'PHGDH', 'SHMT2', 'SDSL', 'BHMT']
['PGAM2', 'TALDO1', 'NFE2L2', 'RPS27A', 'USP21']
['PGAM4', 'GLYCTK', 'MINPP1', 'ITPK1', 'ITPKB']
['PGAM5', 'KEAP1', 'CD300C', 'MAP1LC3A', 'PINK1']
['PGAP1', 'PIGT', 'PIGB', 'GPAA1', 'PIGH']
['PGAP2', 'PGAP3', 'ORMDL3', 'IKZF3', 'RUNX3']
['PGAP3', 'PIGT', 'PIGP', 'CDIPT', 'PIK3C3']
['PGBD1', 'ZKSCAN8', 'ZNF396', 'ZKSCAN4', 'ZNF444']
['PGBD4', 'CD3E', 'CD247', 'NCR3LG1', 'NCR2']
['PGBD5', 'THAP9']
['PGC', 'VPS18', 'VPS39', 'RRAGC', 'NOL8']
['PGD', 'TKT', 'PDHA2', 'PDHB', 'DLD']
['PGF', 'TEK', 'ICAM1', 'ENG', 'KDR']
['PGGT1B', 'FNTA', 'FNTB', 'PDSS1', 'ETFDH']
['PGK1', 'PGAM1', 'G6PD', 'GSR', 'KEAP1']
['PGK2', 'TPI1', 'KCNA5', 'KCNAB1', 'KCNQ2']
['PGLS', 'TALDO1', 'GFPT1', 'OGT', 'GSK3B']
['PGLYRP1', 'CTSG', 'MPO', 'CD63', 'CD82']
['PGLYRP3', 'PGLYRP4', 'LCE1A', 'SPRR2B', 'LCE2B']
['PGLYRP4', 'LCE3B', 'LCE6A', 'LCE2C', 'SPRR2G']
['PGM1', 'SORD', 'H6PD', 'HSD11B1', 'CYP2E1']
['PGM2', 'CTU1', 'ASL', 'SDHC', 'FH']
['PGM2L1', 'PGM1', 'ENO3', 'PFKP', 'TKTL2']
['PGM3', 'GLO1', 'HAGH', 'ESD', 'CES5A']
['PGM5', 'SGCB', 'SSPN', 'SNTB2', 'MAST1']
['PGP', 'HAGH', 'ESD', 'ADH5', 'GSTO1']
['PGPEP1', 'TRH', 'PREP', 'THOP1', 'KNG1']
['PGR', 'HSP90AA1', 'TRADD', 'MAP3K7', 'ZZZ3']
['PGRMC1', 'PAQR7', 'PAQR6', 'PAQR9']
['PGRMC2', 'AAAS', 'NUP88', 'NUP43', 'POM121C']
['PGS1', 'CDS2', 'CDS1', 'AGPAT5', 'LPIN2']
['PHACTR1', 'ADAMTS7', 'FURIN', 'TMPRSS2', 'PPP1CA']
['PHACTR2', 'TMOD3', 'ANK2', 'ASAP1', 'RAB3IP']
['PHACTR3', 'PPP1CA', 'MRAS', 'CDKN2A', 'BRCA1']
['PHACTR4', 'IFIT2', 'XAF1', 'OASL', 'MX2']
['PHAX', 'SNRPB', 'SCNM1', 'PRPF8', 'EAPP']
['PHB2', 'ATAD3A', 'HSPA9', 'TIMM17A', 'NDUFB8']
['PHC1', 'SCMH1', 'RING1', 'CBX7', 'CDC27']
['PHC2', 'UBE2S', 'UBE2D1', 'RNF114', 'XAF1']
['PHC3', 'BUB1B', 'CDK1', 'DTL', 'UBE2T']
['PHEX', 'ENPP1', 'GALT', 'UGP2', 'PGM1']
['PHF1', 'EZH2', 'RARA', 'RXRG', 'CYP27B1']
['PHF10', 'ACTL6B', 'MORF4L1', 'KANSL2', 'DMAP1']
['PHF11', 'ADAM33', 'DPP10', 'AMPH', 'SOX1']
['PHF12', 'ARID4A', 'RB1', 'POLA1', 'GINS2']
['PHF13', 'DNASE1L2', 'DXO', 'XRN1', 'EXOSC9']
['PHF14', 'HMG20A', 'RCOR1', 'SMARCC2', 'BRD7']
['PHF19', 'LCOR', 'MTF2', 'JARID2', 'RYBP']
['PHF2', 'ARID5B', 'C16orf87', 'MIER1', 'HDAC1']
['PHF20', 'KAT5', 'BRD4', 'TRIM28', 'MAGEC2']
['PHF20L1', 'KANSL1', 'YEATS4', 'BRD8', 'DMAP1']
['PHF21A', 'XRCC6', 'HNRNPC', 'HSP90AA1', 'BATF']
['PHF21B', 'HMG20A', 'DTNB', 'SGCD', 'UTRN']
['PHF23', 'KDM5A', 'NUP98', 'PTTG1', 'PTTG2']
['PHF3', 'SETX', 'FUS', 'SMN1', 'SNUPN']
['PHF5A', 'LSM6', 'SNRPD2', 'NCBP2L', 'SNRPF']
['PHF6', 'ZRSR2', 'SNRPD2', 'DHX16', 'SNRPA1']
['PHF7', 'TCEAL1', 'TCEAL7', 'TCEAL6', 'BEX5']
['PHF8', 'SETD1A', 'HDAC2', 'CBX3', 'NSL1']
['PHGDH', 'MTHFD2', 'ATIC', 'PRKAG2', 'MYH6']
['PHIP', 'DDB1', 'HDAC1', 'PBX1', 'FOXA1']
['PHKA1', 'PRKAG3', 'MTOR', 'RHEB', 'ATG101']
['PHKA2', 'PPP1R3C', 'NFU1', 'HSCB', 'GRPEL2']
['PHKB', 'PPP1R3D', 'PPP1CA', 'WDR33', 'NUDT21']
['PHKG1', 'PHKB', 'PRKAG3', 'MTOR', 'EIF4EBP1']
['PHKG2', 'CALML4', 'EPB41', 'ANK2', 'KCNQ2']
['PHLDA1', 'AURKA', 'ZWINT', 'HNRNPF', 'NCBP2']
['PHLDA2', 'IGF2', 'FCGR2B', 'FCGR2A', 'PLCG2']
['PHLDB1', 'RTEL1', 'TINF2', 'BRCA1', 'ANAPC16']
['PHLDB2', 'KANK1', 'TLN1', 'FERMT2', 'ITGB3']
['PHLPP1', 'PLEK', 'CYTH1', 'ITGB2', 'IL1B']
['PHLPP2', 'PHLPP1', 'USP1', 'USP14', 'PSMD7']
['PHOSPHO1', 'ALPL', 'SP7', 'SOX9', 'SHH']
['PHOSPHO2', 'AOX1', 'ADH6', 'GSTM5', 'GSTO2']
['PHOX2A', 'HAND2', 'IRX4', 'NKX2-5', 'TBX5']
['PHOX2B', 'EDNRB', 'RET', 'LRIG1', 'EGF']
['PHPT1', 'NME2', 'RPS3', 'MRPS11', 'SIL1']
['PHRF1', 'DNMT1', 'RCOR1', 'GFI1', 'GATA1']
['PHTF1', 'RSBN1']
['PHYH', 'PEX5', 'USP30', 'RHOT1', 'RAP1GDS1']
['PHYHIP', 'PHYH', 'AGPS', 'PEX26', 'ABCD3']
['PHYHIPL', 'PDE9A', 'GUCY2F', 'PDE6B', 'NXNL1']
['PHYKPL', 'ALDH7A1', 'PDE3A', 'HPRT1', 'XDH']
['PI15', 'GART', 'ATIC', 'MTHFD2', 'ASNS']
['PI16', 'GART', 'ADSL', 'PCK2', 'GOT1']
['PI3', 'CSTA', 'CTSH', 'CTSL', 'CTSK']
['PI4K2A', 'MTMR4', 'PI4KB', 'PLEKHA8', 'PLEK2']
['PI4K2B', 'PIP5K1A', 'PI4KA', 'PI4KB', 'YWHAB']
['PI4KA', 'PIKFYVE', 'PIK3R2', 'PIK3CB', 'FLT4']
['PI4KB', 'MTMR2', 'PIP4K2C', 'PLCD4', 'INPP1']
['PIANP', 'PILRA', 'PTPN6', 'CSK', 'VCL']
['PIAS1', 'STAT3', 'POU2F1', 'NR3C1', 'PER2']
['PIAS2', 'STAT5A', 'PIM1', 'CDIPT', 'PIGC']
['PIAS3', 'MITF', 'SPI1', 'INPP5D', 'CLEC7A']
['PIAS4', 'TP53BP1', 'XPC', 'GTF2H3', 'GTF2A1']
['PIBF1', 'OFD1', 'CEP135', 'CCDC14', 'CSPP1']
['PICALM', 'AP2A1', 'AP3S1', 'AP3S2', 'BHLHE23']
['PICK1', 'ASIC2', 'STOML3', 'BBS4', 'IFT74']
['PIDD1', 'RIPK1', 'CRADD', 'CASP2', 'TRADD']
['PIEZO1', 'KCNK4', 'KCNK2', 'BVES', 'PPP2R5A']
['PIEZO2', 'CHEK2', 'PKMYT1', 'CKS1B', 'UBA52']
['PIF1', 'RNASEH1', 'NADK', 'NT5E', 'ATIC']
['PIGA', 'DPM2', 'PIGP', 'CDIPT', 'SERPINA1']
['PIGB', 'DPM3', 'DPM2', 'ALG5', 'RPN1']
['PIGC', 'PIGB', 'PIGL', 'PIGO', 'PGAP3']
['PIGF', 'GPAA1', 'EXOSC4', 'HBS1L', 'RPS26']
['PIGG', 'PIGA', 'PIGM', 'DPM3', 'GMPPA']
['PIGH', 'PIGB', 'DPM3', 'MPDU1', 'DPM1']
['PIGK', 'PIGQ', 'PIGP', 'PIGY', 'PIGZ']
['PIGL', 'PIGC', 'PIGH', 'PIGA', 'DPM2']
['PIGM', 'PIGA', 'PIGT', 'PGAP2', 'PIGK']
['PIGN', 'PIGT', 'PIGA', 'PIGK', 'PIGP']
['PIGO', 'PIGB', 'PIGC', 'PIGA', 'PIGQ']
['PIGP', 'GPAA1', 'PIGT', 'PIGB', 'PIGC']
['PIGQ', 'PIGB', 'PIGO', 'PIGK', 'PIGT']
['PIGR', 'FCAR', 'FCGRT', 'FCGR2B', 'CD274']
['PIGS', 'PIGU', 'PIGT', 'PIGV', 'ALG3']
['PIGT', 'PIGC', 'PIGY', 'PIGH', 'PIGP']
['PIGU', 'PGAP1', 'PGAP3', 'GSDMB', 'GSDMC']
['PIGV', 'PIGC', 'PIGA', 'PIGP', 'PIGT']
['PIGW', 'GPLD1', 'ALPL', 'BMP2', 'SMAD1']
['PIGX', 'PIGM', 'PIGY', 'PIGC', 'ERI1']
['PIGY', 'PIGV', 'PIGH', 'PIGM', 'PIGT']
['PIGZ', 'PIGG', 'PIGT', 'PIGC', 'PIGV']
['PIH1D1', 'PPP1CA', 'CAMK2B', 'PPP1CB', 'PPP1R15B']
['PIH1D2', 'DNAAF2', 'RUVBL1', 'UCHL5', 'PSMD5']
['PIK3AP1', 'PIK3R3', 'ALK', 'BCL2A1', 'BCL2L11']
['PIK3C2A', 'INPP5E', 'PI4K2A', 'PLCD1', 'SYNJ1']
['PIK3C2B', 'MTMR14', 'PI4KB', 'YWHAB', 'RHEB']
['PIK3C2G', 'PI4K2B', 'MTMR14', 'INPP4B', 'IMPA1']
['PIK3C3', 'BCL2', 'JAK2', 'PIK3R2', 'PI4KB']
['PIK3CA', 'BRAF', 'YWHAB', 'GAPVD1', 'RABEP1']
['PIK3CB', 'PTPN6', 'LCP2', 'SKAP2', 'FYN']
['PIK3CD', 'PIK3CG', 'RRAS', 'PLXNA4', 'SEMA3C']
['PIK3CG', 'PPP1R12C', 'MYL12A', 'TPM3', 'ARPC2']
['PIK3R1', 'JAK3', 'CXCR1', 'CCL18', 'CXCL13']
['PIK3R2', 'ANGPT1', 'FGF7', 'IGF1', 'GH2']
['PIK3R3', 'KIT', 'KRAS', 'RAPGEF5', 'RAP1A']
['PIK3R4', 'GABARAPL1', 'TBC1D17', 'OPTN', 'VCP']
['PIK3R5', 'GNB1', 'GPBAR1', 'INS', 'IFNG']
['PIK3R6', 'PIK3C2G', 'OCRL', 'PIP4K2A', 'PAPOLA']
['PIKFYVE', 'CDIPT', 'IMPA1', 'GPD2', 'UQCRFS1']
['PILRA', 'PIANP', 'NPDC1', 'PILRA', 'PTPN11']
['PILRB', 'CD99', 'PTPRC', 'CCL2', 'CXCR6']
['PIM1', 'PIM2']
['PIM2', 'PIM1', 'STAT3', 'E2F1', 'BCL2L1']
['PIN1', 'SYAP1']
['PIN4', 'FKBP1A', 'RPS6KB2', 'AKT3', 'CDKN1A']
['PINK1', 'OPTN', 'SETX', 'DHX9', 'SRSF1']
['PINLYP', 'LYPD5']
['PINX1', 'RPP38', 'RPL18', 'RPL19', 'MRPS2']
['PIP', 'GP6', 'COL4A4', 'CD44', 'CD59']
['PIP4K2A', 'OCRL', 'PI4K2A', 'PIK3C2G', 'PIK3R5']
['PIP4K2B', 'PIK3CG', 'SYK', 'NFKBIA', 'PIK3R1']
['PIP4K2C', 'SYNJ1', 'PIP4K2A', 'INPP5B', 'PIK3C2B']
['PIP5K1A', 'PIK3R2', 'FCER1G', 'ITGB2', 'HLA-DRA']
['PIP5K1B', 'PI4K2B', 'PIK3C2B', 'MTMR1', 'INPP5F']
['PIP5K1C', 'PLCH2', 'PIP5KL1', 'PI4K2B', 'OCRL']
['PIP5KL1', 'PLCH2', 'ITPKA', 'PLCD1', 'PTEN']
['PIPOX', 'ELP6', 'ELP4', 'ICE2', 'ELL3']
['PIR', 'CTF1', 'CLCF1', 'IL6ST', 'PIK3R2']
['PIRT', 'TRPV1', 'GPR55', 'GNA12', 'GNG5']
['PISD', 'PGS1', 'CDIPT', 'PIKFYVE', 'LAMP2']
['PITPNA', 'BHLHA9', 'YWHAE', 'HSP90AB1', 'PPID']
